mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_min_child_samples,param_min_child_weight,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0401275634765625,0.012133485169075307,0.0,0.0,0.7478100990287614,0.18334143792944294,463,0.0020128079811142677,130,35,0.16938526977325336,0.6304673516251493,1.1874963913492866,"{'colsample_bytree': 0.7478100990287614, 'learning_rate': 0.18334143792944294, 'min_child_samples': 463, 'min_child_weight': 0.0020128079811142677, 'n_estimators': 130, 'num_leaves': 35, 'reg_alpha': 0.16938526977325336, 'reg_lambda': 0.6304673516251493, 'subsample': 1.1874963913492866}",,,,,,,,4,,,,,,,
0.04069218635559082,0.004296751955709665,0.0,0.0,1.2263297665181887,0.09660981128321948,326,0.0018236597184744564,77,37,0.5846538614476791,0.22302429110858907,1.2295017905488335,"{'colsample_bytree': 1.2263297665181887, 'learning_rate': 0.09660981128321948, 'min_child_samples': 326, 'min_child_weight': 0.0018236597184744564, 'n_estimators': 77, 'num_leaves': 37, 'reg_alpha': 0.5846538614476791, 'reg_lambda': 0.22302429110858907, 'subsample': 1.2295017905488335}",,,,,,,,4,,,,,,,
0.026410436630249022,0.005307293615560322,0.0,0.0,0.5378714096141636,0.11350247713672357,44,0.00829223517370735,453,63,0.980166315534781,0.26733865170929033,1.1971489594808307,"{'colsample_bytree': 0.5378714096141636, 'learning_rate': 0.11350247713672357, 'min_child_samples': 44, 'min_child_weight': 0.00829223517370735, 'n_estimators': 453, 'num_leaves': 63, 'reg_alpha': 0.980166315534781, 'reg_lambda': 0.26733865170929033, 'subsample': 1.1971489594808307}",,,,,,,,4,,,,,,,
3.3414852142333986,0.07359814469415682,0.38956313133239745,0.03574488505356043,0.928967198780272,0.13181547008961594,24,0.0039295276162793,205,105,0.8578775281391156,0.05307492120249085,0.8273803698537111,"{'colsample_bytree': 0.928967198780272, 'learning_rate': 0.13181547008961594, 'min_child_samples': 24, 'min_child_weight': 0.0039295276162793, 'n_estimators': 205, 'num_leaves': 105, 'reg_alpha': 0.8578775281391156, 'reg_lambda': 0.05307492120249085, 'subsample': 0.8273803698537111}",0.8761105626850938,0.8608094768015795,0.8667324777887463,0.8696939782823297,0.8692003948667325,0.8685093780848965,0.00494175360741711,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.02535219192504883,0.006115934337560467,0.0,0.0,0.6210427954946934,0.050004953477050196,94,0.004049739317058199,213,137,0.03166154004866611,0.9561708265378847,1.3413535168618456,"{'colsample_bytree': 0.6210427954946934, 'learning_rate': 0.050004953477050196, 'min_child_samples': 94, 'min_child_weight': 0.004049739317058199, 'n_estimators': 213, 'num_leaves': 137, 'reg_alpha': 0.03166154004866611, 'reg_lambda': 0.9561708265378847, 'subsample': 1.3413535168618456}",,,,,,,,4,,,,,,,
4.261349153518677,0.3084261362962785,0.659364891052246,0.07859978495309698,0.8684279824291521,0.04378309336967402,380,0.007996465192311479,314,121,0.694932543928157,0.3794159578065293,0.826567481030228,"{'colsample_bytree': 0.8684279824291521, 'learning_rate': 0.04378309336967402, 'min_child_samples': 380, 'min_child_weight': 0.007996465192311479, 'n_estimators': 314, 'num_leaves': 121, 'reg_alpha': 0.694932543928157, 'reg_lambda': 0.3794159578065293, 'subsample': 0.826567481030228}",0.8395853899308984,0.8371174728529122,0.8499506416584403,0.8558736426456071,0.8524185587364265,0.8469891411648568,0.0073409644393200935,3,0.9579220138203356,0.9571816386969397,0.9580454096742349,0.9587857847976308,0.9550839091806516,0.9574037512339585,0.0012665969812789843
5.223862600326538,0.2133254959894426,0.9431453704833984,0.06578962025294532,0.9059671023119132,0.2552090141635304,350,0.004899240248347116,444,66,0.21029281446403286,0.922865728273663,0.5539361776832775,"{'colsample_bytree': 0.9059671023119132, 'learning_rate': 0.2552090141635304, 'min_child_samples': 350, 'min_child_weight': 0.004899240248347116, 'n_estimators': 444, 'num_leaves': 66, 'reg_alpha': 0.21029281446403286, 'reg_lambda': 0.922865728273663, 'subsample': 0.5539361776832775}",0.866238894373149,0.8529121421520237,0.8667324777887463,0.866238894373149,0.859822309970385,0.8623889437314907,0.0053834543749006715,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.013696384429931641,0.0035404806854603264,0.0,0.0,1.1090706763726526,0.0655620401492617,321,0.003792039763710722,422,47,0.2611883320526351,0.5710961681098734,0.8468879348600988,"{'colsample_bytree': 1.1090706763726526, 'learning_rate': 0.0655620401492617, 'min_child_samples': 321, 'min_child_weight': 0.003792039763710722, 'n_estimators': 422, 'num_leaves': 47, 'reg_alpha': 0.2611883320526351, 'reg_lambda': 0.5710961681098734, 'subsample': 0.8468879348600988}",,,,,,,,4,,,,,,,
0.02576727867126465,0.00853625821118264,0.0,0.0,0.8277647440982919,0.14416896331071286,202,0.004077507069703892,138,104,0.4068158915385652,0.3410205235698321,1.4130583915283554,"{'colsample_bytree': 0.8277647440982919, 'learning_rate': 0.14416896331071286, 'min_child_samples': 202, 'min_child_weight': 0.004077507069703892, 'n_estimators': 138, 'num_leaves': 104, 'reg_alpha': 0.4068158915385652, 'reg_lambda': 0.3410205235698321, 'subsample': 1.4130583915283554}",,,,,,,,4,,,,,,,
0.016888999938964845,0.008663893537354153,0.0,0.0,1.4697748057082922,0.15288521432527066,276,0.005868679263637828,105,91,0.8547611376791004,0.8743395108516805,1.4985894215597455,"{'colsample_bytree': 1.4697748057082922, 'learning_rate': 0.15288521432527066, 'min_child_samples': 276, 'min_child_weight': 0.005868679263637828, 'n_estimators': 105, 'num_leaves': 91, 'reg_alpha': 0.8547611376791004, 'reg_lambda': 0.8743395108516805, 'subsample': 1.4985894215597455}",,,,,,,,4,,,,,,,
